id,product_name,product_category_id,product_category_name,product_type_numeric,product_type_text,product_manufacturer_id,product_manufacturer_name
422338,Growers Mash,318,Feeds,20.0,Kg,20221.0,Tunza. feeds
422826,Growers Mash,318,Feeds,5.0,kgs,642.0,Super Feeds
422827,Growers Mash,318,Feeds,10.0,kg,642.0,Super Feeds
422835,Growers Mash,318,Feeds,1.0,kg,642.0,Super Feeds
422956,Growers Mash,318,Feeds,1.0,kg,2776.0,Pembe
422965,Growers Mash,318,Feeds,1.0,kg,6310.0,Daima feeds
422987,Growers Mash,318,Feeds,20.0,kg,642.0,Super Feeds
423385,Growers Mash,318,Feeds,1.0,kg,21775.0,socca animal feeds ltd
423878,Growers Mash,313,Minerals and Supplements,10.0,kg,331.0,Soca
423884,Growers Mash,313,Minerals and Supplements,1.0,kg,331.0,Soca
424697,Growers Mash,318,Feeds,10.0,kg,21843.0,Jantos Ltd
424735,Growers Mash,318,Feeds,1.0,kg,21843.0,Jantos Ltd
425074,Growers Mash,318,Feeds,,growers mash 10kgs sigma,687.0,Sigma
425104,Growers Mash,318,Feeds,,unga growers mash 25kgs,37.0,Unga Farmcare (EA) Ltd.
425361,Growers Mash,318,Feeds,50.0,kg,17.0,Turbo Feeds - Limuru Posho Mills Ltd.
425363,Growers Mash,318,Feeds,1.0,kg,3339.0,Kenya
426591,Growers Mash,318,Feeds,1.0,kg,21946.0,Mapato Animal feeds
426598,Growers Mash,318,Feeds,1.0,kg,21949.0,Triple L premium Feeds ltd
426652,Growers Mash,318,Feeds,5.0,kgs,21949.0,Triple L premium Feeds ltd
426681,growers Mash,318,Feeds,5.0,kg,2221.0,Triple L
426831,Growers Mash,318,Feeds,10.0,kg,37.0,Unga Farmcare (EA) Ltd.
427008,Growers Mash,318,Feeds,10.0,kg,731.0,Kays
427012,Growers Mash,318,Feeds,20.0,kg,9568.0,Wonder
428693,Growers Mash,318,Feeds,10.0,kgs,3996.0,modern
428717,Growers Mash,318,Feeds,10.0,kgs,37.0,Unga Farmcare (EA) Ltd.
428798,Growers Mash,318,Feeds,1.0,kg,37.0,Unga Farmcare (EA) Ltd.
429852,Growers Mash,318,Feeds,20.0,kgs,10799.0,Mant Farm Care
429853,Growers Mash,318,Feeds,10.0,kgs,10799.0,Mant Farm Care
430306,Growers Mash,318,Feeds,10.0,kg,22150.0,Nakuru premier
430675,Growers Mash,318,Feeds,1.0,kg,10799.0,Mant Farm Care
430676,Growers Mash,318,Feeds,,1/2kg,37.0,Unga Farmcare (EA) Ltd.
431682,Growers Mash,318,Feeds,70.0,kgs,3996.0,modern
431701,Growers Mash,318,Feeds,70.0,kgs,10799.0,Mant Farm Care
431704,Growers Mash,318,Feeds,10.0,kgs,4552.0,KAYS FEEDS
431705,Growers Mash,318,Feeds,20.0,kga,4552.0,KAYS FEEDS
432145,Growers Mash,318,Feeds,1.0,kg,10799.0,Mant Farm Care
433385,Growers Mash,318,Feeds,1.0,kg,22292.0,Soca/Wonder ltd
433431,Growers Mash,313,Minerals and Supplements,70.0,kgs,20470.0,Soca Ltd
433507,Growers Mash,313,Minerals and Supplements,1.0,kg,14.0,Wonder Feeds Ltd.
433604,Growers Mash,313,Minerals and Supplements,10.0,kg,20470.0,Soca Ltd
433645,Growers Mash,313,Minerals and Supplements,5.0,kg,20470.0,Soca Ltd
435084,Growers Mash,318,Feeds,50.0,Kg,14.0,Wonder Feeds Ltd.
435085,Growers Mash,318,Feeds,20.0,Kg,14.0,Wonder Feeds Ltd.
435086,Growers Mash,318,Feeds,1.0,Kg,14.0,Wonder Feeds Ltd.
435144,Growers Mash,318,Feeds,10.0,Kg,14.0,Wonder Feeds Ltd.
436479,Growers Mash,318,Feeds,10.0,kg,22464.0,Soca  Feeds Ltd
436506,Growers Mash,313,Minerals and Supplements,5.0,kg,22464.0,Soca  Feeds Ltd
436507,Growers Mash,313,Minerals and Supplements,20.0,kg,22464.0,Soca  Feeds Ltd
436669,Growers Mash,318,Feeds,10.0,kg,22463.0,Mant feeds Ltd
436699,Growers Mash,318,Feeds,20.0,kgs,22463.0,Mant feeds Ltd
439067,Growers Mash,318,Feeds,10.0,kgs,30.0,Pembe Flour Mills Ltd.
439400,Growers Mash,318,Feeds,1.0,kg,22538.0,agricultural development corporation (feedmill)
440734,Growers Mash,318,Feeds,10.0,Kg,4289.0,Midline
440736,Growers Mash,318,Feeds,20.0,Kg,4289.0,Midline
440738,Growers Mash,318,Feeds,70.0,Kg,4289.0,Midline
440776,Growers Mash,318,Feeds,1.0,kg,37.0,Unga Farmcare (EA) Ltd.
440924,Growers Mash,318,Feeds,2.0,kg,30.0,Pembe Flour Mills Ltd.
443737,Growers Mash,416,Animal feeds,10.0,kg,13986.0,Dawami ventures ltd.
443738,Growers Mash,416,Animal feeds,5.0,kg,13986.0,Dawami ventures ltd.
444238,GROWERS MASH,318,Feeds,1.0,KG,5088.0,..
444564,GROWERS MASH,318,Feeds,500.0,G,5088.0,..
444777,Growers Mash,318,Feeds,5.0,kg,608.0,Lucky Feeds
444778,Growers Mash,318,Feeds,10.0,kg,608.0,Lucky Feeds
444780,Growers Mash,318,Feeds,50.0,kg,608.0,Lucky Feeds
444867,Growers Mash,318,Feeds,20.0,kgs,608.0,Lucky Feeds
445397,Growers Mash,318,Feeds,10.0,kg,3627.0,Hills Feeds
445403,Growers Mash,318,Feeds,70.0,kg,3627.0,Hills Feeds
445404,Growers Mash,318,Feeds,1.0,kg,3627.0,Hills Feeds
445421,Growers Mash,318,Feeds,20.0,kg,3627.0,Hills Feeds
445468,Growers Mash,318,Feeds,10.0,kg,141.0,Kitale Industries Limited
445541,Growers Mash,318,Feeds,10.0,kg,37.0,Unga Farmcare (EA) Ltd.
447739,Growers Mash,318,Feeds,20.0,kg,5089.0,royal limited
447740,Growers Mash,318,Feeds,10.0,kg,5089.0,royal limited
447741,Growers Mash,318,Feeds,5.0,kg,5089.0,royal limited
447848,Growers Mash,318,Feeds,5.0,kg,1240.0,Afya Millers
447849,Growers Mash,318,Feeds,10.0,kg,1240.0,Afya Millers
447850,Growers Mash,318,Feeds,20.0,kg,1240.0,Afya Millers
447852,Growers Mash,318,Feeds,70.0,kg,1240.0,Afya Millers
447879,Growers Mash,318,Feeds,1.0,kg,1240.0,Afya Millers
447952,Growers Mash,318,Feeds,50.0,kg,1240.0,Afya Millers
448165,GROWERS MASH,318,Feeds,20.0,kgs,22923.0,GRAMIC ANIMAL FEEDS
448166,GROWERS MASH,318,Feeds,10.0,kgs,22923.0,GRAMIC ANIMAL FEEDS
448167,GROWERS MASH,318,Feeds,5.0,kgs,22923.0,GRAMIC ANIMAL FEEDS
448174,GROWERS MASH,318,Feeds,70.0,kgs,22923.0,GRAMIC ANIMAL FEEDS
448431,Growers Mash,318,Feeds,20.0,kg,17345.0,Joymax Feeds
448442,Growers Mash,318,Feeds,1.0,kg,196.0,Local
448448,Growers Mash,318,Feeds,10.0,kg,17345.0,Joymax Feeds
448463,Growers Mash,318,Feeds,70.0,kg,17345.0,Joymax Feeds
448475,Growers Mash,318,Feeds,5.0,kg,154.0,Tarajio
448479,Growers Mash,318,Feeds,10.0,kg,154.0,Tarajio
448487,Growers Mash,318,Feeds,50.0,kg,30.0,Pembe Flour Mills Ltd.
448532,Growers Mash,318,Feeds,20.0,kg,30.0,Pembe Flour Mills Ltd.
448701,Growers Mash,318,Feeds,1.0,kg,17345.0,Joymax Feeds
448830,Growers Mash,318,Feeds,1.0,kg,2815.0,ckl
449104,Growers Mash,313,Minerals and Supplements,1.0,kg,37.0,Unga Farmcare (EA) Ltd.
449139,Growers Mash,8031,Minerals and SupplementsDM,50.0,kgs,37.0,Unga Farmcare (EA) Ltd.
449304,Growers Mash,8052,Minerals and Supp,500.0,g,37.0,Unga Farmcare (EA) Ltd.
449524,Growers Mash,318,Feeds,20.0,kg,577.0,Faida Feeds
449535,Growers Mash,318,Feeds,1.0,kg,577.0,Faida Feeds
449691,Growers Mash,313,Minerals and Supplements,10.0, kg,577.0,Faida Feeds
449712,Growers Mash,313,Minerals and Supplements,20.0,kg,2739.0,Sidai LTD
449728,Growers Mash,313,Minerals and Supplements,50.0,kg,577.0,Faida Feeds
451555,Growers Mash,318,Feeds,20.0,kg,5661.0,Faida
452387,Growers Mash,318,Feeds,1.0,kg,196.0,Local
452551,Growers Mash,318,Feeds,20.0,kg,23089.0,Sela jema feeds
452563,Growers Mash,318,Feeds,10.0,kg,23100.0,Imenti Flour Millers
452596,Growers Mash,318,Feeds,10.0,kg,2671.0,Sigma Feeds
452597,Growers Mash,318,Feeds,20.0,kg,2671.0,Sigma Feeds
452598,Growers Mash,318,Feeds,50.0,kg,2671.0,Sigma Feeds
452621,Growers Mash,318,Feeds,5.0, kg,2215.0,Silmart Feeds
452625,Growers Mash,318,Feeds,10.0,kg,2215.0,Silmart Feeds
452640,Growers Mash,318,Feeds,70.0, kg,2215.0,Silmart Feeds
452642,Growers Mash,318,Feeds,5.0,kg,23089.0,Sela jema feeds
452685,Growers Mash,318,Feeds,20.0,kg,2215.0,Silmart Feeds
452930,Growers Mash,318,Feeds,70.0,kg,22557.0,Longonot feeds
452931,Growers Mash,318,Feeds,1.0,kg,22557.0,Longonot feeds
453425,Growers Mash,318,Feeds,10.0,kg,642.0,Super Feeds
453426,Growers Mash,318,Feeds,5.0,kg,642.0,Super Feeds
453451,Growers Mash,318,Feeds,1.0,kg,642.0,Super Feeds
453466,Growers Mash,318,Feeds,70.0,kg,642.0,Super Feeds
453474,Growers Mash,318,Feeds,20.0,kg,642.0,Super Feeds
453603,Growers Mash,318,Feeds,0.5,kg,2605.0,Mumbi
453885,Growers Mash,318,Feeds,5.0,Kg,2215.0,Silmart Feeds
453900,Growers Mash,318,Feeds,20.0,Kg,2215.0,Silmart Feeds
453913,Growers Mash,314,Fertilizers,10.0,Kg,2215.0,Silmart Feeds
453922,Growers Mash,318,Feeds,50.0,Kg,2215.0,Silmart Feeds
453923,Growers Mash,318,Feeds,70.0,Kg,2215.0,Silmart Feeds
454109,Growers Mash,318,Feeds,1.0,kg,2215.0,Silmart Feeds
454183,Growers Mash,318,Feeds,50.0,kg,37.0,Unga Farmcare (EA) Ltd.
454188,Growers Mash,318,Feeds,5.0,kg,2215.0,Silmart Feeds
455826,Growers Mash,313,Minerals and Supplements,10.0,kgs,7540.0,top ranch
456139,Growers Mash,318,Feeds,10.0,kgs,23271.0,masters ltd
456140,Growers Mash,318,Feeds,1.0,kgs,23271.0,masters ltd
456192,Growers Mash,318,Feeds,5.0,kgs,23271.0,masters ltd
456327,Growers Mash,318,Feeds,10.0,kg,16.0,Tosha Product (K) Ltd.
456872,GROWERS MASH,318,Feeds,70.0,kgs,4418.0,PIONEER  FEEDS LTD
456929,GROWERS MASH,318,Feeds,70.0,kgs,728.0,Joy Millers
456931,GROWERS MASH,318,Feeds,10.0,kgs,728.0,Joy Millers
457173,Growers Mash,318,Feeds,0.5,kg,30.0,Pembe Flour Mills Ltd.
457228,Growers Mash,318,Feeds,10.0,kg,30.0,Pembe Flour Mills Ltd.
457229,Growers Mash,318,Feeds,20.0,kg,30.0,Pembe Flour Mills Ltd.
457846,Growers Mash,318,Feeds,25.0,kg,37.0,Unga Farmcare (EA) Ltd.
457847,Growers Mash,318,Feeds,1.0,kg,37.0,Unga Farmcare (EA) Ltd.
458114,Growers Mash,318,Feeds,10.0,kg,2762.0,Royal animal feeds
458115,Growers Mash,318,Feeds,5.0,kg,2762.0,Royal animal feeds
461348,Growers Mash,318,Feeds,1.0,  Kg,23552.0,Okhes comp. ltd
461349,Growers Mash,318,Feeds,50.0,Kg,23552.0,Okhes comp. ltd
461666,Growers Mash,318,Feeds,,Tin,2314.0,Mapato Feeds
462623,Growers Mash,313,Minerals and Supplements,1.0,kg,45.0,Ecofeed Enterprises
463215,Growers Mash,318,Feeds,10.0,kg,21672.0,Vuno Feeds
463220,Growers Mash,318,Feeds,5.0,kg,21672.0,Vuno Feeds
463230,Growers Mash,318,Feeds,1.0,kg,196.0,Local
463274,Growers Mash,318,Feeds,20.0,kg,154.0,Tarajio
463354,Growers Mash,318,Feeds,70.0,kg,23621.0,Kenin mills
463618,Growers Mash,318,Feeds,1.0,KG,45.0,Ecofeed Enterprises
464239,Growers Mash,318,Feeds,40.0,kgs,5661.0,Faida
464318,Growers Mash,318,Feeds,50.0,kg,17717.0,Western Deluxe
464386,Growers Mash,424,Poultry feeds,20.0,kg,577.0,Faida Feeds
464730,Growers Mash,318,Feeds,10.0,kg,17345.0,Lucky Feeds
465969,Growers Mash,416,Animal feeds,20.0,kg,6302.0,Midline Animal Feeds
465992,Growers Mash,318,Feeds,10.0,kg,6302.0,Midline Animal Feeds
466015,Growers Mash,318,Feeds,5.0,kg,23684.0,MIDLINE  MILLERS
466104,Growers Mash,318,Feeds,10.0,kg,731.0,Kays
466105,Growers Mash,318,Feeds,1.0,kg,731.0,Kays
466140,Growers Mash,318,Feeds,10.0,kg,2543.0,Mbeki
466144,Growers Mash,318,Feeds,70.0,kg,2543.0,Mbeki
466240,Growers Mash,318,Feeds,20.0,kg,45.0,Ecofeed Enterprises
466241,Growers Mash,318,Feeds,5.0,kg,45.0,Ecofeed Enterprises
466378,Growers Mash,318,Feeds,1.0,kg,23697.0,Solomar Supplies
468918,Growers Mash,318,Feeds,5.0,kg,10340.0,solomar feeds
469015,Growers Mash,318,Feeds,0.5,,37.0,Unga Farmcare (EA) Ltd.
469016,Growers Mash,318,Feeds,0.5,,37.0,Unga Farmcare (EA) Ltd.
469389,Growers Mash,318,Feeds,20.0,kg,20896.0,tunza feeds
469631,Growers Mash,318,Feeds,20.0,kg,4289.0,Midline
469632,Growers Mash,318,Feeds,10.0,kg,4289.0,Midline
469717,Growers Mash,318,Feeds,1.0,Kg,4289.0,Midline
469807,Growers Mash,318,Feeds,50.0,kg,4289.0,Midline
469885,Growers Mash,318,Feeds,5.0,kg,20044.0,Comu
470114,Growers Mash,318,Feeds,20.0,kg,3698.0,Empire
470844,Growers Mash,318,Feeds,10.0,kg,23168.0,Kenin Feeds
471076,Growers Mash,318,Feeds,5.0,kg,11409.0,Winner
471561,Growers Mash,318,Feeds,50.0,kgs,37.0,Unga Farmcare (EA) Ltd.
471885,Growers Mash,318,Feeds,5.0,kg,7137.0,Daina
471946,Growers Mash,318,Feeds,10.0,kg,23918.0,naku naku
473048,Growers Mash,1220,Minerals and Supplement,50.0, kg,601.0,Royal Feeds
473077,Growers Mash,313,Minerals and Supplements,10.0,kgs,1379.0,Mant Feeds
476107,Growers Mash,318,Feeds,50.0,kg,638.0,Pembe Feeds
478122,Growers Mash,318,Feeds,10.0,kg,65.0,Farm Feeds Ltd.
478123,Growers Mash,318,Feeds,20.0,kg,65.0,Farm Feeds Ltd.
478124,Growers Mash,318,Feeds,70.0,kg,65.0,Farm Feeds Ltd.
478153,Growers Mash,318,Feeds,50.0,kg,37.0,Unga Farmcare (EA) Ltd.
478188,Growers Mash,318,Feeds,0.5,kg,65.0,Farm Feeds Ltd.
478263,Growers Mash,318,Feeds,5.0,kg,65.0,Farm Feeds Ltd.
478562,Growers Mash,318,Feeds,50.0,kg,65.0,Farm Feeds Ltd.
479971,Growers Mash,416,Animal feeds,20.0,kgs,14.0,Wonder Feeds Ltd.
480134,Growers Mash,8471,Poulry Feeds,50.0,kg,14.0,Wonder Feeds Ltd.
480524,Growers Mash,318,Feeds,5.0,kg,22557.0,Longonot feeds
480525,Growers Mash,318,Feeds,10.0,kg,22557.0,Longonot feeds
480599,Growers Mash,318,Feeds,50.0,kg,3717.0,Empire Feeds Ltd
480612,Growers Mash,318,Feeds,5.0,kg,3717.0,Empire Feeds Ltd
480621,Growers Mash,318,Feeds,1.0,kg,3717.0,Empire Feeds Ltd
481047,Growers Mash,318,Feeds,5.0,kg,14.0,Wonder Feeds Ltd.
482349,Growers Mash,318,Feeds,20.0,kg,12790.0,Africasiamas
482350,Growers Mash,318,Feeds,5.0,kg,17409.0,ungafeeds
482490,Growers Mash,313,Minerals and Supplements,25.0,kg,37.0,Unga Farmcare (EA) Ltd.
482496,Growers Mash,318,Feeds,10.0,kg,37.0,Unga Farmcare (EA) Ltd.
482959,Growers Mash,318,Feeds,20.0,kg,10277.0,Soca Feeds Ltd
482960,Growers Mash,318,Feeds,10.0,kg,10277.0,Soca Feeds Ltd
482989,Growers Mash,318,Feeds,1.0,kg,10277.0,Soca Feeds Ltd
483712,Growers Mash,318,Feeds,50.0,kg,30.0,Pembe Flour Mills Ltd.
484009,Growers Mash,318,Feeds,50.0,kgs,592.0,Empire Feeds
484020,Growers Mash,318,Feeds,70.0,kgs,113.0,Economy Farm Products (K) Ltd.
484035,Growers Mash,318,Feeds,20.0,kg,113.0,Economy Farm Products (K) Ltd.
484036,Growers Mash,318,Feeds,10.0,kg,113.0,Economy Farm Products (K) Ltd.
484037,Growers Mash,318,Feeds,5.0,kg,113.0,Economy Farm Products (K) Ltd.
484080,Growers Mash,318,Feeds,1.0,kg,113.0,Economy Farm Products (K) Ltd.
484122,Growers Mash,318,Feeds,35.0,kg,113.0,Economy Farm Products (K) Ltd.
485046,Growers Mash,318,Feeds,5.0,kg,7804.0,Mbeki feeds limited
486231,Growers Mash,318,Feeds,20.0,Kg,577.0,Faida Feeds
486290,Growers Mash,318,Feeds,50.0,kg,30.0,Pembe Flour Mills Ltd.
489415,GROWERS MASH,318,Feeds,5.0,kg,633.0,Shamba Pride Limited
489416,GROWERS MASH,318,Feeds,10.0,kg,633.0,Shamba Pride Limited
489417,GROWERS MASH,318,Feeds,20.0,kg,633.0,Shamba Pride Limited
489418,GROWERS MASH,318,Feeds,50.0,kg,633.0,Shamba Pride Limited
489772,GROWERS MASH,318,Feeds,1.0,kg,633.0,Shamba Pride Limited
489823,growers mash,318,Feeds,5.0,kg,13049.0,Shikamoo Feeds
489826,growers mash,318,Feeds,10.0,kg,13049.0,Shikamoo Feeds
490117,growers mash,318,Feeds,1.0,kg,13049.0,Shikamoo Feeds
490200,Growers Mash,318,Feeds,10.0,kgs,4284.0,pioneer feeds
490202,Growers Mash,318,Feeds,5.0,kg,4284.0,pioneer feeds
490235,Growers Mash,318,Feeds,1.0,kgs,37.0,Unga Farmcare (EA) Ltd.
490245,Growers Mash,318,Feeds,1.0,kg,333.0,Joymax
490522,GROWERS MASH,318,Feeds,20.0,kgs,13049.0,Shikamoo Feeds
490546,GROWERS MASH,318,Feeds,10.0,kg,37.0,Unga Farmcare (EA) Ltd.
490639,Growers Mash,318,Feeds,,,24658.0,Dennisltd
490707,Growers mash,318,Feeds,10.0,kgs,37.0,Unga Farmcare (EA) Ltd.
490725,Growers mash,318,Feeds,10.0,kgs,17345.0,Joymax Feeds
490726,Growers mash,318,Feeds,0.5,kg,17345.0,Joymax Feeds
490727,Growers mash,318,Feeds,1.0,kg,17345.0,Joymax Feeds
490741,Growers mash,318,Feeds,5.0,kg,3685.0,mapato
490764,Growers mash,318,Feeds,20.0,kgs,17345.0,Joymax Feeds
490771,Growers mash,318,Feeds,70.0,kg,17345.0,Joymax Feeds
490782,Growers mash,318,Feeds,10.0,kgs,3685.0,mapato
490812,Growers mash,318,Feeds,20.0,kgs,3685.0,mapato
491543,growers mash,318,Feeds,70.0,kg,154.0,Tarajio
491899,GROWERS MASH,318,Feeds,70.0,,2314.0,Mapato Feeds
492050,Growers Mash,318,Feeds,10.0,kg,363.0,Jumbo
492051,Growers Mash,318,Feeds,10.0,kg,363.0,Jumbo
492336,Growers Mash,318,Feeds,1.0,,154.0,Tarajio
492337,Growers Mash,318,Feeds,1.0,,154.0,Tarajio
492369,Growers Mash,318,Feeds,5.0,kgs,149.0,Ufanisi
492370,Growers Mash,318,Feeds,5.0,kgs,149.0,Ufanisi
492641,Growers Mash,318,Feeds,20.0,,7572.0,Tarajio Feeds
492711,Growers Mash,318,Feeds,10.0, kgs,6302.0,Midline Animal Feeds
492737,Growers Mash,318,Feeds,5.0, kg,6302.0,Midline Animal Feeds
492749,Growers Mash,318,Feeds,20.0,kg,6302.0,Midline Animal Feeds
492847,Growers Mash,318,Feeds,70.0,kg,7572.0,Tarajio Feeds
492938,Growers Mash,318,Feeds,5.0,kg,8808.0,Salama Millers
492939,Growers Mash,318,Feeds,10.0,kg,8808.0,Salama Millers
493176,Growers Mash,318,Feeds,1.0,kg,14.0,Wonder Feeds Ltd.
495240,Growers Mash,318,Feeds,70.0,kg,17.0,Turbo Feeds - Limuru Posho Mills Ltd.
495828,Growers Mash,318,Feeds,10.0,kg,24840.0,Suca Feeds
495830,Growers Mash,318,Feeds,5.0,kg,24840.0,Suca Feeds
497713,Growers Mash,313,Minerals and Supplements,1.0,kg,196.0,Local
498787,Growers mash,318,Feeds,70.0,kg,13172.0,ciders farm feeds
498791,Growers mash,318,Feeds,10.0,kg,13172.0,ciders farm feeds
499399,Growers mash,318,Feeds,5.0,kg,2624.0,Daina Feeds
499465,growers mash,318,Feeds,10.0,kg,2624.0,Daina Feeds
501145,Growers Mash,318,Feeds,1.0,kg,37.0,Unga Farmcare (EA) Ltd.
501236,Growers Mash,318,Feeds,1.0,kg,3670.0,Ufanisi feeds
501363,Growers Mash,313,Minerals and Supplements,10.0,kg,4289.0,Midline
502171,Growers Mash,318,Feeds,10.0,kg,3082.0,Daina agricultural products limited
503163,Growers mash,318,Feeds,70.0,kg,25401.0,quantum
503164,Growers mash,318,Feeds,20.0,kg,25401.0,quantum
503165,Growers mash,318,Feeds,5.0,kg,25401.0,quantum
503581,Growers Mash,318,Feeds,1.0,kg,11409.0,Winner
503632,Growers Mash,318,Feeds,70.0,Kg,11409.0,Winner
503633,Growers Mash,318,Feeds,20.0,kg,11409.0,Winner
503634,Growers Mash,318,Feeds,10.0, kg,11409.0,Winner
504000,Growers Mash,318,Feeds,50.0, kg,3404.0,sidai
504294,Growers Mash,318,Feeds,10.0,Kg,2853.0,Kitale Industries Ltd
504328,Growers Mash,318,Feeds,20.0,Kg,2853.0,Kitale Industries Ltd
504333,Growers Mash,318,Feeds,1.0,Kg,2853.0,Kitale Industries Ltd
504400,Growers Mash,318,Feeds,70.0,kg,25264.0,joymax millers
504402,Growers Mash,318,Feeds,20.0,kg,25264.0,joymax millers
504404,Growers Mash,318,Feeds,10.0,kg,25264.0,joymax millers
504434,Growers Mash,318,Feeds,70.0,kg,21672.0,Vuno Feeds
504436,Growers Mash,318,Feeds,20.0,kg,21672.0,Vuno Feeds
504438,Growers Mash,318,Feeds,10.0,kg,21672.0,Vuno Feeds
504440,Growers Mash,318,Feeds,5.0,kg,21672.0,Vuno Feeds
504453,Growers Mash,318,Feeds,10.0,kg,37.0,Unga Farmcare (EA) Ltd.
504455,Growers Mash,318,Feeds,25.0,kgs,37.0,Unga Farmcare (EA) Ltd.
504457,Growers Mash,318,Feeds,50.0,kgs,37.0,Unga Farmcare (EA) Ltd.
504482,Growers Mash,318,Feeds,1.0,kg,196.0,Local
504583,Growers Mash,318,Feeds,10.0,kgs,7572.0,Tarajio Feeds
504586,Growers Mash,318,Feeds,5.0,kgs,7572.0,Tarajio Feeds
504624,Growers Mash,318,Feeds,20.0,Kg,7572.0,Tarajio Feeds
504643,Growers Mash,318,Feeds,,growers mash 35kg,19242.0,Josma Millers
504647,Growers Mash,318,Feeds,,growers 5kg,22923.0,GRAMIC ANIMAL FEEDS
504648,Growers Mash,318,Feeds,5.0,kg,196.0,Local
505188,Growers Mash,318,Feeds,70.0,,9338.0,Soca Feeds
506133,Growers Mash,318,Feeds,70.0,Kg,149.0,Ufanisi
506176,Growers Mash,318,Feeds,20.0,kgs,4289.0,Midline
506188,growers mash,318,Feeds,1.0,kgs,4289.0,Midline
506203,Growers Mash,318,Feeds,5.0,kgs,4289.0,Midline
506223,Growers Mash,318,Feeds,70.0,kgs,5370.0,Joy millers Ltd
506228,Growers Mash,318,Feeds,20.0,kg,5370.0,Joy millers Ltd
506229,Growers Mash,318,Feeds,10.0,kgs,5370.0,Joy millers Ltd
506235,Growers Mash,318,Feeds,10.0,kg,30.0,Pembe Flour Mills Ltd.
506242,Growers Mash,318,Feeds,70.0,kgs,5779.0,vuno
506252,growers mash,318,Feeds,5.0,kgs,5779.0,vuno
506264,Growers Mash,318,Feeds,20.0,kgs,5779.0,vuno
506293,Growers Mash,318,Feeds,10.0,kg,17356.0,10kgs
506366,Growers Mash,318,Feeds,10.0,Kg,723.0,Tai Feeds
506634,Growers Mash,318,Feeds,1.0,kg,723.0,Tai Feeds
506958,Growers Mash,318,Feeds,,kg,10167.0,Zupreme Feeds
507608,Growers Mash,318,Feeds,500.0,g,141.0,Kitale Industries Limited
507795,Growers Mash,318,Feeds,10.0,Kg,9521.0,sugi feeds
508047,Growers Mash,318,Feeds,5.0,kg,25636.0,Soyamax
509109,Growers Mash,318,Feeds,1.0,kg,25642.0,Lake feed
509312,Growers Mash,318,Feeds,1.0,Kg,37.0,Unga Farmcare (EA) Ltd.
509349,Growers Mash,318,Feeds,10.0,Kg,37.0,Unga Farmcare (EA) Ltd.
509407,Growers Mash,318,Feeds,70.0,Kg,333.0,Joymax
509408,Growers Mash,318,Feeds,10.0,Kg,333.0,Joymax
509435,Growers Mash,318,Feeds,70.0,Kg,149.0,Ufanisi
509436,Growers Mash,318,Feeds,20.0,Kg,149.0,Ufanisi
509437,Growers Mash,318,Feeds,10.0,Kg,149.0,Ufanisi
509438,Growers Mash,318,Feeds,5.0,Kg,149.0,Ufanisi
509477,Growers Mash,318,Feeds,,Â½Kg,149.0,Ufanisi
509519,Growers Mash,318,Feeds,20.0,kgs,333.0,Joymax
509525,Growers Mash,318,Feeds,,Â½bag,30.0,Pembe Flour Mills Ltd.
509683,Growers Mash,318,Feeds,1.0,kg,37.0,Unga Farmcare (EA) Ltd.
509684,Growers Mash,318,Feeds,2.0,kg,37.0,Unga Farmcare (EA) Ltd.
511138,Growers Mash,318,Feeds,20.0,kg,14.0,Wonder Feeds Ltd.
511143,Growers Mash,318,Feeds,50.0,kg,14.0,Wonder Feeds Ltd.
511164,Growers Mash,318,Feeds,5.0,kg,25742.0,Genesis ltd
511193,Growers Mash,318,Feeds,70.0,kg,20470.0,Soca Ltd
511240,Growers Mash,318,Feeds,1.0,kg,14.0,Wonder Feeds Ltd.
511245,Growers Mash,318,Feeds,5.0,kg,20470.0,Soca Ltd
511303,Growers Mash,318,Feeds,5.0,kg,25742.0,Genesis ltd
512846,Growers Mash,318,Feeds,1.0,kg,608.0,Lucky Feeds
513098,Growers mash,318,Feeds,10.0,kg,608.0,Lucky Feeds
513099,Growers Mash,318,Feeds,20.0,kg,608.0,Lucky Feeds
513117,Growers Mash,318,Feeds,5.0,kgs,608.0,Lucky Feeds
513229,Growers Mash,318,Feeds,1.0,kg,37.0,Unga Farmcare (EA) Ltd.
513280,Growers Mash,318,Feeds,10.0,kg,493.0,First Choice Animal Feeds
514784,Growers Mash,318,Feeds,10.0,kg,5311.0,murimi feeds
514785,Growers Mash,318,Feeds,1.0,kg,5311.0,murimi feeds
514815,Growers Mash,318,Feeds,20.0,kg,25880.0,Classic Millers LTD
514816,Growers Mash,318,Feeds,10.0,kg,25880.0,Classic Millers LTD
514885,Growers Mash,318,Feeds,5.0,kg,5311.0,murimi feeds
515200,Growers Mash,318,Feeds,10.0,Kg,13049.0,Shikamoo Feeds
515297,Growers Mash,318,Feeds,20.0,kg,4284.0,pioneer feeds
515304,Growers Mash,318,Feeds,10.0,kg,25373.0,pioneer feed
515312,Growers Mash,318,Feeds,10.0,kg,13520.0,Lizpo Feeds
515313,Growers Mash,318,Feeds,5.0,kg,13520.0,Lizpo Feeds
515340,Growers Mash,318,Feeds,70.0,kg,4284.0,pioneer feeds
515712,Growers Mash,318,Feeds,10.0,kg,25906.0,Modern Feeds Ltd
